,post_id,user_id,viewed,liked,category
970,634,898,0,1,Gratitube
971,635,19,0,1,Startup College
972,635,26,1,1,Startup College
973,635,156,1,0,Startup College
974,635,180,1,1,Startup College
975,635,182,1,0,Startup College
976,635,192,1,0,Startup College
977,635,195,1,0,Startup College
978,635,201,1,0,Startup College
979,635,245,1,0,Startup College
980,635,270,1,1,Startup College
981,637,9,0,1,Vible
982,638,9,0,1,Vible
983,638,152,1,0,Vible
984,640,9,0,1,Vible
985,641,129,0,1,Vible
986,645,187,1,0,Vible
987,648,182,1,0,Vible
988,652,9,0,1,Vible
989,654,182,1,0,Vible
990,655,19,0,1,Vible
991,655,175,1,0,Vible
992,655,182,1,0,Vible
993,656,175,1,0,Vible
994,657,1,0,1,Vible
995,657,9,0,1,Vible
996,657,19,0,1,Vible
997,658,47,1,0,Vible
998,658,152,1,0,Vible
999,659,19,0,1,Vible
1000,659,176,1,0,Vible
1001,660,1,0,1,Vible
1002,660,176,1,0,Vible
1003,662,5,0,1,InstaRama
1004,663,5,0,1,InstaRama
1005,664,5,0,1,InstaRama
1006,680,19,0,1,Vible
1007,685,1,0,1,Vible
1008,686,1,0,1,Vible
1009,692,9,0,1,Vible
1010,693,9,0,1,Vible
1011,693,202,1,0,Vible
1012,694,19,0,1,Vible
1013,695,9,0,1,Vible
1014,696,197,1,0,Vible
1015,696,216,1,0,Vible
1016,697,9,0,1,Vible
1017,697,178,1,0,Vible
1018,697,197,1,0,Vible
1019,697,216,1,0,Vible
1020,698,5,0,1,Vible
1021,698,19,0,1,Vible
1022,702,5,0,1,InstaRama
1023,703,1,0,1,InstaRama
1024,705,148,1,0,InstaRama
1025,706,148,1,0,InstaRama
1026,706,151,1,0,InstaRama
1027,707,151,1,0,InstaRama
1028,708,39,1,0,InstaRama
1029,714,5,0,1,InstaRama
1030,714,182,1,0,InstaRama
1031,718,242,1,0,InstaRama
1032,721,9,0,1,Vible
1033,721,202,1,0,Vible
1034,722,167,1,1,Vible
1035,722,202,1,0,Vible
1036,724,9,0,1,Vible
1037,724,47,0,1,Vible
1038,724,152,1,0,Vible
1039,724,167,1,0,Vible
1040,726,1,0,1,Vible
1041,727,19,0,1,Vible
1042,727,205,1,0,Vible
1043,727,545,0,1,Vible
1044,742,191,1,1,InstaRama
1045,742,215,1,1,InstaRama
1046,752,1,0,1,InstaRama
1047,752,187,0,1,InstaRama
1048,754,39,1,0,InstaRama
1049,758,9,0,1,InstaRama
1050,761,216,1,0,Vible
1051,762,216,1,0,Vible
1052,764,216,1,0,Vible
1053,765,202,1,0,Vible
1054,765,216,1,0,Vible
1055,766,202,1,0,Vible
1056,767,152,1,0,Vible
1057,767,190,1,0,Vible
1058,768,202,1,0,Vible
1059,769,202,1,0,Vible
1060,770,19,0,1,Vible
1061,770,47,0,1,Vible
1062,770,152,1,0,Vible
1063,770,190,1,0,Vible
1064,773,9,0,1,Vible
1065,774,9,0,1,Vible
1066,775,5,0,1,Vible
1067,775,193,1,1,Vible
1068,777,192,1,0,Vible
1069,779,5,0,1,Vible
1070,779,47,1,0,Vible
1071,779,152,1,0,Vible
1072,779,192,1,0,Vible
1073,779,197,1,0,Vible
1074,780,47,0,1,Vible
1075,780,152,1,0,Vible
1076,780,192,1,0,Vible
1077,780,197,1,0,Vible
1078,780,238,1,0,Vible
1079,780,398,0,1,Vible
1080,781,187,0,1,Vible
1081,782,152,1,0,Vible
1082,784,1,0,1,OvaDrive
1083,784,39,1,0,OvaDrive
1084,784,180,0,1,OvaDrive
1085,784,182,1,1,OvaDrive
1086,784,183,1,0,OvaDrive
1087,784,186,1,0,OvaDrive
1088,784,192,1,0,OvaDrive
1089,784,195,1,1,OvaDrive
1090,785,152,1,0,Vible
1091,785,213,1,0,Vible
1092,785,222,1,0,Vible
1093,788,9,0,1,Vible
1094,796,1,0,1,Vible
1095,796,851,0,1,Vible
1096,797,243,1,0,Vible
1097,810,231,1,0,InstaRama
1098,811,9,0,1,Vible
1099,813,9,0,1,Vible
1100,814,1,0,1,Vible
1101,814,9,0,1,Vible
1102,815,1,0,1,Vible
1103,815,225,1,0,Vible
1104,816,9,0,1,Vible
1105,820,152,1,0,Vible
1106,821,9,0,1,Vible
1107,821,152,1,0,Vible
1108,822,9,0,1,Vible
1109,822,47,1,0,Vible
1110,822,152,1,0,Vible
1111,822,236,1,0,Vible
1112,822,239,1,0,Vible
1113,822,243,1,0,Vible
1114,822,260,1,0,Vible
1115,822,261,1,0,Vible
1116,822,263,1,0,Vible
1117,825,192,1,0,InstaRama
1118,829,192,1,0,InstaRama
1119,830,192,1,0,InstaRama
1120,831,192,1,0,InstaRama
1121,832,192,1,0,InstaRama
1122,834,152,1,0,Vible
1123,837,152,1,0,Vible
1124,837,192,1,0,Vible
1125,838,152,1,0,Vible
1126,838,236,1,0,Vible
1127,841,148,1,0,Vible
1128,841,152,1,0,Vible
1129,841,175,1,0,Vible
1130,842,152,1,0,Vible
1131,844,152,1,0,Vible
1132,845,152,1,0,Vible
1133,845,167,1,0,Vible
1134,847,47,1,0,Vible
1135,847,152,1,0,Vible
1136,847,243,1,0,Vible
1137,847,247,1,1,Vible
1138,847,251,1,0,Vible
1139,847,254,1,0,Vible
1140,847,260,1,1,Vible
1141,847,261,1,0,Vible
1142,847,263,1,0,Vible
1143,847,279,1,1,Vible
1144,847,292,1,0,Vible
1145,847,650,0,1,Vible
1146,848,152,1,0,Vible
1147,861,152,1,0,Vible
1148,866,783,0,1,Vible
1149,867,175,1,0,Vible
1150,876,192,1,0,InstaRama
1151,880,180,1,0,InstaRama
1152,883,187,0,1,InstaRama
1153,884,180,1,0,InstaRama
1154,884,187,0,1,InstaRama
1155,887,206,1,0,Vible
1156,894,187,0,1,Vible
1157,895,180,1,0,Vible
1158,897,180,1,0,Vible
1159,898,5,0,1,Vible
1160,898,180,1,0,Vible
1161,904,187,0,1,InstaRama
1162,908,9,0,1,InstaRama
1163,909,199,1,1,InstaRama
1164,917,9,0,1,Vible
1165,919,9,0,1,Vible
1166,920,9,0,1,Vible
1167,922,9,0,1,Vible
1168,928,180,1,0,InstaRama
1169,930,192,1,0,InstaRama
1170,931,192,1,0,InstaRama
1171,932,192,1,0,InstaRama
1172,934,192,1,0,InstaRama
1173,938,9,0,1,Vible
1174,939,9,0,1,Vible
1175,941,9,0,1,Vible
1176,942,9,0,1,Vible
1177,942,47,1,0,Vible
1178,942,152,1,0,Vible
1179,942,404,0,1,Vible
1180,945,730,0,1,Vible
1181,947,19,0,1,Vible
1182,948,1,0,1,Vible
1183,948,19,0,1,Vible
1184,948,560,0,1,Vible
1185,959,149,1,1,InstaRama
1186,972,1,0,1,Vible
1187,972,9,0,1,Vible
1188,973,188,1,1,Vible
1189,977,192,1,0,Vible
1190,977,205,1,0,Vible
1191,978,197,1,0,Vible
1192,979,9,0,1,Vible
1193,979,19,0,1,Vible
1194,979,47,1,0,Vible
1195,979,152,1,0,Vible
1196,979,167,1,0,Vible
1197,979,192,1,0,Vible
1198,979,194,1,0,Vible
1199,979,197,1,0,Vible
1200,982,9,0,1,Vible
1201,983,18,0,1,Vible
1202,983,187,0,1,Vible
1203,983,194,1,0,Vible
1204,984,9,0,1,Vible
1205,987,19,0,1,Vible
1206,992,192,1,0,InstaRama
1207,992,245,1,0,InstaRama
1208,993,192,1,0,InstaRama
1209,994,192,1,0,InstaRama
1210,995,192,1,0,InstaRama
1211,996,5,0,1,InstaRama
1212,996,189,1,0,InstaRama
1213,996,191,1,0,InstaRama
1214,996,192,1,0,InstaRama
1215,997,1,0,1,Vible
1216,997,5,0,1,Vible
1217,997,9,0,1,Vible
1218,997,187,0,1,Vible
1219,997,192,1,0,Vible
1220,997,305,0,1,Vible
1221,998,735,0,1,Vible
1222,1000,226,1,0,Vible
1223,1001,9,0,1,Vible
1224,1001,195,0,1,Vible
1225,1001,731,0,1,Vible
1226,1002,195,1,1,Vible
1227,1003,195,0,1,Vible
1228,1004,195,0,1,Vible
1229,1005,195,0,1,Vible
1230,1006,9,0,1,Vible
1231,1006,47,1,0,Vible
1232,1006,152,1,0,Vible
1233,1006,155,1,0,Vible
1234,1006,167,1,0,Vible
1235,1006,187,0,1,Vible
1236,1006,194,1,0,Vible
1237,1006,195,0,1,Vible
1238,1006,389,0,1,Vible
1239,1007,216,1,0,Vible
1240,1017,197,1,0,InstaRama
1241,1022,194,1,0,Vible
1242,1022,208,1,0,Vible
1243,1022,731,0,1,Vible
1244,1023,194,1,0,Vible
1245,1023,902,0,1,Vible
1246,1024,247,0,1,Vible
1247,1024,867,0,1,Vible
1248,1025,239,1,1,Vible
1249,1025,257,1,0,Vible
1250,1025,279,1,1,Vible
1251,1025,540,0,1,Vible
1252,1026,187,0,1,Vible
1253,1026,226,1,0,Vible
1254,1026,247,1,0,Vible
1255,1026,260,1,0,Vible
1256,1026,821,0,1,Vible
1257,1026,873,0,1,Vible
1258,1028,194,1,0,Vible
1259,1028,867,0,1,Vible
1260,1029,260,1,0,Vible
1261,1030,180,1,0,Vible
1262,1030,192,1,0,Vible
1263,1030,260,1,0,Vible
1264,1030,279,1,0,Vible
1265,1030,310,1,0,Vible
1266,1030,519,0,1,Vible
1267,1030,770,0,1,Vible
1268,1031,180,1,0,Vible
1269,1031,192,1,0,Vible
1270,1031,208,1,0,Vible
1271,1031,217,1,0,Vible
1272,1031,247,1,0,Vible
1273,1031,261,1,1,Vible
1274,1031,263,1,0,Vible
1275,1031,268,1,0,Vible
1276,1031,269,1,0,Vible
1277,1031,334,1,1,Vible
1278,1031,519,0,1,Vible
1279,1031,867,0,1,Vible
1280,1032,180,1,0,Vible
1281,1032,192,1,0,Vible
1282,1032,194,1,0,Vible
1283,1032,210,1,0,Vible
1284,1032,251,1,0,Vible
1285,1032,263,1,0,Vible
1286,1032,279,1,0,Vible
1287,1032,310,1,0,Vible
1288,1032,531,0,1,Vible
1289,1032,768,0,1,Vible
1290,1032,771,0,1,Vible
1291,1032,802,0,1,Vible
1292,1032,823,0,1,Vible
1293,1032,868,0,1,Vible
1294,1032,902,0,1,Vible
1295,1033,180,1,0,Vible
1296,1033,187,0,1,Vible
1297,1033,192,1,0,Vible
1298,1033,194,1,0,Vible
1299,1033,207,1,1,Vible
1300,1033,208,1,0,Vible
1301,1033,224,0,1,Vible
1302,1033,247,1,0,Vible
1303,1033,254,1,1,Vible
1304,1033,520,0,1,Vible
1305,1034,192,1,0,InstaRama
1306,1039,180,1,1,InstaRama
1307,1040,192,1,0,InstaRama
1308,1041,180,1,0,InstaRama
1309,1041,192,1,0,InstaRama
1310,1042,180,1,0,InstaRama
1311,1042,192,1,0,InstaRama
1312,1043,180,1,0,InstaRama
1313,1043,192,1,0,InstaRama
1314,1044,192,1,0,InstaRama
1315,1045,180,1,1,InstaRama
1316,1047,192,1,0,InstaRama
1317,1047,204,1,0,InstaRama
1318,1048,180,1,1,InstaRama
1319,1052,9,0,1,InstaRama
1320,1052,180,1,0,InstaRama
1321,1052,187,0,1,InstaRama
1322,1052,211,1,1,InstaRama
1323,1052,215,1,0,InstaRama
1324,1052,242,1,1,InstaRama
1325,1053,180,1,0,Vible
1326,1053,187,0,1,Vible
1327,1053,192,1,0,Vible
1328,1053,194,1,0,Vible
1329,1053,217,1,1,Vible
1330,1053,224,1,0,Vible
1331,1053,226,1,0,Vible
1332,1053,232,1,1,Vible
1333,1053,246,1,0,Vible
1334,1053,257,1,0,Vible
1335,1053,260,1,1,Vible
1336,1053,263,1,0,Vible
1337,1053,310,1,0,Vible
1338,1053,440,0,1,Vible
1339,1053,520,0,1,Vible
1340,1053,616,0,1,Vible
1341,1053,617,0,1,Vible
1342,1053,669,0,1,Vible
1343,1053,731,0,1,Vible
1344,1053,771,0,1,Vible
1345,1053,801,0,1,Vible
1346,1053,803,0,1,Vible
1347,1053,888,0,1,Vible
1348,1054,180,1,0,Vible
1349,1054,194,1,0,Vible
1350,1054,210,1,1,Vible
1351,1054,218,1,0,Vible
1352,1054,236,1,0,Vible
1353,1054,251,1,0,Vible
1354,1054,257,1,0,Vible
1355,1054,260,1,0,Vible
1356,1054,262,1,0,Vible
1357,1054,263,1,0,Vible
1358,1054,268,1,1,Vible
1359,1054,292,1,0,Vible
1360,1054,464,0,1,Vible
1361,1054,531,0,1,Vible
1362,1054,850,0,1,Vible
1363,1054,868,0,1,Vible
1364,1055,180,1,0,Vible
1365,1055,187,0,1,Vible
1366,1055,207,1,0,Vible
1367,1055,226,1,0,Vible
1368,1055,232,1,1,Vible
1369,1055,244,1,0,Vible
1370,1055,258,1,0,Vible
1371,1055,260,1,1,Vible
1372,1055,263,1,1,Vible
1373,1055,305,1,0,Vible
1374,1055,310,1,0,Vible
1375,1055,520,0,1,Vible
1376,1055,711,0,1,Vible
1377,1055,725,0,1,Vible
1378,1055,739,0,1,Vible
1379,1055,771,0,1,Vible
1380,1055,821,0,1,Vible
1381,1055,866,0,1,Vible
1382,1056,180,1,0,Vible
1383,1056,194,1,0,Vible
1384,1056,212,1,0,Vible
1385,1056,260,1,1,Vible
1386,1056,262,1,1,Vible
1387,1056,269,1,1,Vible
1388,1056,305,1,0,Vible
1389,1056,332,1,1,Vible
1390,1056,440,0,1,Vible
1391,1056,770,0,1,Vible
1392,1056,771,0,1,Vible
1393,1056,868,0,1,Vible
1394,1057,180,1,0,Vible
1395,1057,192,1,0,Vible
1396,1057,208,1,1,Vible
1397,1057,218,1,0,Vible
1398,1057,263,1,0,Vible
1399,1057,268,1,1,Vible
1400,1057,305,1,0,Vible
1401,1057,334,1,1,Vible
1402,1057,519,0,1,Vible
1403,1057,616,0,1,Vible
1404,1057,736,0,1,Vible
1405,1057,771,0,1,Vible
1406,1057,790,0,1,Vible
1407,1057,805,0,1,Vible
1408,1057,821,0,1,Vible
1409,1057,822,0,1,Vible
1410,1057,840,0,1,Vible
1411,1057,867,0,1,Vible
1412,1057,902,0,1,Vible
1413,1059,1,0,1,Vible
1414,1059,19,0,1,Vible
1415,1059,47,0,1,Vible
1416,1059,152,1,0,Vible
1417,1059,167,1,0,Vible
1418,1059,180,1,0,Vible
1419,1059,187,0,1,Vible
1420,1059,194,1,0,Vible
1421,1059,210,1,0,Vible
1422,1059,212,1,0,Vible
1423,1059,218,1,1,Vible
1424,1059,236,1,1,Vible
1425,1059,243,1,0,Vible
1426,1059,263,1,0,Vible
1427,1059,464,0,1,Vible
1428,1059,768,0,1,Vible
1429,1059,770,0,1,Vible
1430,1059,867,0,1,Vible
1431,1060,1,0,1,Vible
1432,1060,19,0,1,Vible
1433,1060,180,1,0,Vible
1434,1060,187,0,1,Vible
1435,1060,192,1,0,Vible
1436,1060,194,1,0,Vible
1437,1060,197,1,0,Vible
1438,1060,208,1,1,Vible
1439,1060,217,1,0,Vible
1440,1060,219,1,0,Vible
1441,1060,249,1,0,Vible
1442,1060,269,1,0,Vible
1443,1060,304,1,0,Vible
1444,1060,339,1,0,Vible
1445,1060,531,0,1,Vible
1446,1060,775,0,1,Vible
1447,1062,1,0,1,Pumptok
1448,1062,9,0,1,Pumptok
1449,1062,19,0,1,Pumptok
1450,1062,180,1,0,Pumptok
1451,1062,248,1,1,Pumptok
1452,1062,256,1,1,Pumptok
1453,1062,258,1,0,Pumptok
1454,1062,265,1,0,Pumptok
1455,1062,267,1,0,Pumptok
1456,1062,272,1,0,Pumptok
1457,1062,274,0,1,Pumptok
1458,1062,276,1,1,Pumptok
1459,1062,280,1,1,Pumptok
1460,1062,282,1,0,Pumptok
1461,1062,283,0,1,Pumptok
1462,1062,285,1,1,Pumptok
1463,1062,286,1,1,Pumptok
1464,1062,288,1,0,Pumptok
1465,1062,300,1,0,Pumptok
1466,1062,302,1,1,Pumptok
1467,1062,304,1,0,Pumptok
1468,1062,312,0,1,Pumptok
1469,1062,315,0,1,Pumptok
1470,1062,316,1,1,Pumptok
1471,1062,318,1,1,Pumptok
1472,1062,319,1,0,Pumptok
1473,1062,322,0,1,Pumptok
1474,1062,325,1,0,Pumptok
1475,1062,331,0,1,Pumptok
1476,1062,338,1,0,Pumptok
1477,1062,340,1,0,Pumptok
1478,1062,402,0,1,Pumptok
1479,1062,452,0,1,Pumptok
1480,1062,457,0,1,Pumptok
1481,1062,458,0,1,Pumptok
1482,1062,505,0,1,Pumptok
1483,1062,543,0,1,Pumptok
1484,1062,574,0,1,Pumptok
1485,1062,609,0,1,Pumptok
1486,1062,612,0,1,Pumptok
1487,1062,654,0,1,Pumptok
1488,1062,672,0,1,Pumptok
1489,1062,726,0,1,Pumptok
1490,1062,741,0,1,Pumptok
1491,1062,751,0,1,Pumptok
1492,1062,759,0,1,Pumptok
1493,1062,766,0,1,Pumptok
1494,1062,774,0,1,Pumptok
1495,1062,777,0,1,Pumptok
1496,1062,808,0,1,Pumptok
1497,1062,843,0,1,Pumptok
1498,1062,853,0,1,Pumptok
1499,1062,871,0,1,Pumptok
1500,1062,882,0,1,Pumptok
1501,1062,891,0,1,Pumptok
1502,1062,912,0,1,Pumptok
1503,1063,18,0,1,Vible
1504,1063,19,0,1,Vible
1505,1063,152,1,0,Vible
1506,1063,167,1,0,Vible
1507,1063,180,1,1,Vible
1508,1063,192,1,0,Vible
1509,1063,194,1,0,Vible
1510,1063,205,1,0,Vible
1511,1063,208,1,0,Vible
1512,1063,216,1,0,Vible
1513,1063,222,1,0,Vible
1514,1063,223,1,0,Vible
1515,1063,225,1,1,Vible
1516,1063,226,1,0,Vible
1517,1063,228,1,0,Vible
1518,1063,241,1,0,Vible
1519,1063,244,1,0,Vible
1520,1063,257,1,1,Vible
1521,1063,260,1,1,Vible
1522,1063,261,1,0,Vible
1523,1063,269,1,0,Vible
1524,1063,442,0,1,Vible
1525,1063,616,0,1,Vible
1526,1063,775,0,1,Vible
1527,1064,1,0,1,Pumptok
1528,1064,9,0,1,Pumptok
1529,1064,19,0,1,Pumptok
1530,1064,180,1,0,Pumptok
1531,1064,248,1,0,Pumptok
1532,1064,250,1,0,Pumptok
1533,1064,256,1,0,Pumptok
1534,1064,258,1,0,Pumptok
1535,1064,267,1,0,Pumptok
1536,1064,271,1,0,Pumptok
1537,1064,276,1,1,Pumptok
1538,1064,281,0,1,Pumptok
1539,1064,282,1,0,Pumptok
1540,1064,283,0,1,Pumptok
1541,1064,286,0,1,Pumptok
1542,1064,288,1,0,Pumptok
1543,1064,296,0,1,Pumptok
1544,1064,298,0,1,Pumptok
1545,1064,299,0,1,Pumptok
1546,1064,300,1,0,Pumptok
1547,1064,301,1,1,Pumptok
1548,1064,302,1,1,Pumptok
1549,1064,304,1,0,Pumptok
1550,1064,306,1,0,Pumptok
1551,1064,307,1,0,Pumptok
1552,1064,315,0,1,Pumptok
1553,1064,316,1,0,Pumptok
1554,1064,318,1,0,Pumptok
1555,1064,319,1,0,Pumptok
1556,1064,322,0,1,Pumptok
1557,1064,325,1,0,Pumptok
1558,1064,330,0,1,Pumptok
1559,1064,331,0,1,Pumptok
1560,1064,333,1,0,Pumptok
1561,1064,338,1,0,Pumptok
1562,1064,340,1,0,Pumptok
1563,1064,457,0,1,Pumptok
1564,1064,470,0,1,Pumptok
1565,1064,505,0,1,Pumptok
1566,1064,514,0,1,Pumptok
1567,1064,543,0,1,Pumptok
1568,1064,574,0,1,Pumptok
1569,1064,586,0,1,Pumptok
1570,1064,609,0,1,Pumptok
1571,1064,612,0,1,Pumptok
1572,1064,654,0,1,Pumptok
1573,1064,656,0,1,Pumptok
1574,1064,663,0,1,Pumptok
1575,1064,672,0,1,Pumptok
1576,1064,708,0,1,Pumptok
1577,1064,710,0,1,Pumptok
1578,1064,715,0,1,Pumptok
1579,1064,716,0,1,Pumptok
1580,1064,720,0,1,Pumptok
1581,1064,724,0,1,Pumptok
1582,1064,748,0,1,Pumptok
1583,1064,751,0,1,Pumptok
1584,1064,752,0,1,Pumptok
1585,1064,753,0,1,Pumptok
1586,1064,756,0,1,Pumptok
1587,1064,759,0,1,Pumptok
1588,1064,764,0,1,Pumptok
1589,1064,765,0,1,Pumptok
1590,1064,772,0,1,Pumptok
1591,1064,774,0,1,Pumptok
1592,1064,778,0,1,Pumptok
1593,1064,784,0,1,Pumptok
1594,1064,795,0,1,Pumptok
1595,1064,797,0,1,Pumptok
1596,1064,810,0,1,Pumptok
1597,1064,843,0,1,Pumptok
1598,1064,846,0,1,Pumptok
1599,1064,855,0,1,Pumptok
1600,1064,860,0,1,Pumptok
1601,1064,882,0,1,Pumptok
1602,1064,887,0,1,Pumptok
1603,1065,1,0,1,Pumptok
1604,1065,9,0,1,Pumptok
1605,1065,19,0,1,Pumptok
1606,1065,180,1,0,Pumptok
1607,1065,249,1,1,Pumptok
1608,1065,258,1,0,Pumptok
1609,1065,267,0,1,Pumptok
1610,1065,276,0,1,Pumptok
1611,1065,282,1,0,Pumptok
1612,1065,283,0,1,Pumptok
1613,1065,286,0,1,Pumptok
1614,1065,296,0,1,Pumptok
1615,1065,298,1,0,Pumptok
1616,1065,299,0,1,Pumptok
1617,1065,300,1,0,Pumptok
1618,1065,301,1,1,Pumptok
1619,1065,302,1,0,Pumptok
1620,1065,304,1,0,Pumptok
1621,1065,308,1,0,Pumptok
1622,1065,315,0,1,Pumptok
1623,1065,316,1,1,Pumptok
1624,1065,318,1,0,Pumptok
1625,1065,319,1,0,Pumptok
1626,1065,322,0,1,Pumptok
1627,1065,325,1,1,Pumptok
1628,1065,327,1,1,Pumptok
1629,1065,330,0,1,Pumptok
1630,1065,338,1,0,Pumptok
1631,1065,470,0,1,Pumptok
1632,1065,505,0,1,Pumptok
1633,1065,514,0,1,Pumptok
1634,1065,543,0,1,Pumptok
1635,1065,574,0,1,Pumptok
1636,1065,589,0,1,Pumptok
1637,1065,609,0,1,Pumptok
1638,1065,612,0,1,Pumptok
1639,1065,615,0,1,Pumptok
1640,1065,656,0,1,Pumptok
1641,1065,672,0,1,Pumptok
1642,1065,680,0,1,Pumptok
1643,1065,710,0,1,Pumptok
1644,1065,715,0,1,Pumptok
1645,1065,720,0,1,Pumptok
1646,1065,724,0,1,Pumptok
1647,1065,740,0,1,Pumptok
1648,1065,741,0,1,Pumptok
1649,1065,746,0,1,Pumptok
1650,1065,751,0,1,Pumptok
1651,1065,753,0,1,Pumptok
1652,1065,759,0,1,Pumptok
1653,1065,815,0,1,Pumptok
1654,1065,818,0,1,Pumptok
1655,1065,843,0,1,Pumptok
1656,1065,880,0,1,Pumptok
1657,1065,882,0,1,Pumptok
1658,1065,885,0,1,Pumptok
1659,1065,892,0,1,Pumptok
1660,1065,895,0,1,Pumptok
1661,1066,9,0,1,Pumptok
1662,1066,180,1,0,Pumptok
1663,1066,206,1,0,Pumptok
1664,1066,215,1,1,Pumptok
1665,1066,256,1,0,Pumptok
1666,1066,258,1,0,Pumptok
1667,1066,267,1,0,Pumptok
1668,1066,271,1,0,Pumptok
1669,1066,282,1,0,Pumptok
1670,1066,283,0,1,Pumptok
1671,1066,284,0,1,Pumptok
1672,1066,285,0,1,Pumptok
1673,1066,291,1,0,Pumptok
1674,1066,299,1,0,Pumptok
1675,1066,300,1,1,Pumptok
1676,1066,302,1,1,Pumptok
1677,1066,304,1,0,Pumptok
1678,1066,307,1,0,Pumptok
1679,1066,313,1,0,Pumptok
1680,1066,315,0,1,Pumptok
1681,1066,318,1,0,Pumptok
1682,1066,322,0,1,Pumptok
1683,1066,325,1,0,Pumptok
1684,1066,327,1,1,Pumptok
1685,1066,330,0,1,Pumptok
1686,1066,331,0,1,Pumptok
1687,1066,338,1,0,Pumptok
1688,1066,423,0,1,Pumptok
1689,1066,457,0,1,Pumptok
1690,1066,470,0,1,Pumptok
1691,1066,514,0,1,Pumptok
1692,1066,543,0,1,Pumptok
1693,1066,574,0,1,Pumptok
1694,1066,586,0,1,Pumptok
1695,1066,589,0,1,Pumptok
1696,1066,590,0,1,Pumptok
1697,1066,609,0,1,Pumptok
1698,1066,612,0,1,Pumptok
1699,1066,615,0,1,Pumptok
1700,1066,672,0,1,Pumptok
1701,1066,680,0,1,Pumptok
1702,1066,708,0,1,Pumptok
1703,1066,712,0,1,Pumptok
1704,1066,720,0,1,Pumptok
1705,1066,722,0,1,Pumptok
1706,1066,724,0,1,Pumptok
1707,1066,741,0,1,Pumptok
1708,1066,748,0,1,Pumptok
1709,1066,751,0,1,Pumptok
1710,1066,759,0,1,Pumptok
1711,1066,793,0,1,Pumptok
1712,1066,814,0,1,Pumptok
1713,1066,818,0,1,Pumptok
1714,1066,843,0,1,Pumptok
1715,1066,855,0,1,Pumptok
1716,1066,869,0,1,Pumptok
1717,1066,870,0,1,Pumptok
1718,1066,882,0,1,Pumptok
1719,1066,885,0,1,Pumptok
1720,1070,39,1,0,OvaDrive
1721,1071,9,0,1,OvaDrive
1722,1071,197,1,1,OvaDrive
1723,1073,9,0,1,OvaDrive
1724,1073,39,1,1,OvaDrive
1725,1073,180,1,0,OvaDrive
1726,1073,216,1,0,OvaDrive
1727,1073,237,1,0,OvaDrive
1728,1073,278,0,1,OvaDrive
1729,1074,741,0,1,Pumptok
1730,1074,882,0,1,Pumptok
1731,1075,741,0,1,Pumptok
1732,1075,766,0,1,Pumptok
1733,1075,774,0,1,Pumptok
1734,1075,882,0,1,Pumptok
1735,1076,741,0,1,Pumptok
1736,1076,882,0,1,Pumptok
1737,1077,741,0,1,Pumptok
1738,1077,860,0,1,Pumptok
1739,1077,882,0,1,Pumptok
1740,1078,741,0,1,Pumptok
1741,1078,882,0,1,Pumptok
1742,1079,470,0,1,Pumptok
1743,1079,730,0,1,Pumptok
1744,1079,741,0,1,Pumptok
1745,1079,818,0,1,Pumptok
1746,1079,843,0,1,Pumptok
1747,1079,856,0,1,Pumptok
1748,1079,882,0,1,Pumptok
1749,1079,891,0,1,Pumptok
1750,1080,759,0,1,Pumptok
1751,1080,774,0,1,Pumptok
1752,1080,784,0,1,Pumptok
1753,1080,813,0,1,Pumptok
1754,1080,843,0,1,Pumptok
1755,1080,882,0,1,Pumptok
1756,1080,887,0,1,Pumptok
1757,1080,891,0,1,Pumptok
1758,1081,470,0,1,Pumptok
1759,1081,741,0,1,Pumptok
1760,1081,781,0,1,Pumptok
1761,1081,784,0,1,Pumptok
1762,1081,836,0,1,Pumptok
1763,1081,843,0,1,Pumptok
1764,1081,882,0,1,Pumptok
1765,1081,891,0,1,Pumptok
1766,1082,741,0,1,Pumptok
1767,1082,836,0,1,Pumptok
1768,1082,843,0,1,Pumptok
1769,1082,882,0,1,Pumptok
1770,1082,887,0,1,Pumptok
1771,1082,891,0,1,Pumptok
1772,1083,470,0,1,Pumptok
1773,1083,741,0,1,Pumptok
1774,1083,793,0,1,Pumptok
1775,1083,836,0,1,Pumptok
1776,1083,843,0,1,Pumptok
1777,1083,868,0,1,Pumptok
1778,1083,882,0,1,Pumptok
1779,1083,891,0,1,Pumptok
1780,1084,741,0,1,Pumptok
1781,1084,797,0,1,Pumptok
1782,1084,834,0,1,Pumptok
1783,1084,836,0,1,Pumptok
1784,1084,843,0,1,Pumptok
1785,1084,853,0,1,Pumptok
1786,1084,882,0,1,Pumptok
1787,1084,891,0,1,Pumptok
1788,1085,741,0,1,Pumptok
1789,1085,759,0,1,Pumptok
1790,1085,784,0,1,Pumptok
1791,1085,797,0,1,Pumptok
1792,1085,843,0,1,Pumptok
1793,1085,853,0,1,Pumptok
1794,1085,882,0,1,Pumptok
1795,1085,891,0,1,Pumptok
1796,1086,741,0,1,Pumptok
1797,1086,759,0,1,Pumptok
1798,1086,774,0,1,Pumptok
1799,1086,777,0,1,Pumptok
1800,1086,784,0,1,Pumptok
1801,1086,836,0,1,Pumptok
1802,1086,843,0,1,Pumptok
1803,1086,846,0,1,Pumptok
1804,1086,882,0,1,Pumptok
1805,1086,891,0,1,Pumptok
1806,1087,741,0,1,Pumptok
